epoch,train_ce_loss,train_dice_et,train_dice_loss,train_dice_tc,train_dice_wt,train_epoch,train_loss,val_ce_loss,val_dice_et,val_dice_loss,val_dice_tc,val_dice_wt,val_epoch,val_iou_et,val_iou_tc,val_iou_wt,val_loss,val_mean_dice,val_mean_iou
88,0.017725948404404335,0.7361998690125251,0.3048507096245885,0.8931407960152314,0.9202391350679292,88,0.32257665949873626,0.022383914549242368,0.6883657481769542,0.3842139720916748,0.7685834497387476,0.8843688473476842,88,0.5809153389127683,0.676569130420529,0.8016048415275379,0.4065978906371377,0.7804393484211287,0.6863631036202783
89,0.0168636411690386,0.7390888906172858,0.29903337825089693,0.8978621626750497,0.9223121639827231,89,0.3158970184158534,0.022076851332729512,0.6889768264900112,0.3825568589297208,0.7716196183479188,0.8864383180819732,89,0.5827452046190013,0.6797556472167706,0.8042650038998236,0.4046337127685547,0.782344920973301,0.6889219519118651
90,0.017086193969589658,0.7367663360238634,0.3047947147861123,0.8964715556795013,0.9215954799089231,90,0.3218809098470956,0.022053115137598733,0.6889487198881222,0.3807181715965271,0.7726305511017618,0.8854250914389904,90,0.5826579404000704,0.6810688552227431,0.8029410153745511,0.40277128978209065,0.7823347874762915,0.6888892703324548
91,0.016875077431905083,0.7476715363323223,0.29485636856406927,0.8976045561469156,0.9219811262199581,91,0.3117314474657178,0.02218163345347751,0.6887936490639667,0.3802550424229015,0.7719550554562965,0.8846684576196228,91,0.5818506291984719,0.6801846800896606,0.8019600845398887,0.40243667797608806,0.7818057207132952,0.6879984646093403
92,0.01694864107412286,0.73574882791264,0.2978605665266514,0.8972091424995806,0.9218915188025374,92,0.31480920780450106,0.022014606202190572,0.6891623516891722,0.3793355725028298,0.7736569169798654,0.8853151032914531,92,0.5830021238194999,0.6821945537101349,0.802825788412096,0.40135017416693947,0.7827114573201636,0.689340821980577
93,0.016883174001122825,0.7339715711242524,0.3008090555667877,0.8977938365914114,0.9216820273020833,93,0.31769222929142416,0.022000409730456093,0.6902334276045482,0.3788273041898554,0.7738916210941443,0.885844216228034,93,0.5843249370157193,0.6821633513969361,0.8036296500046142,0.4008277134461836,0.7833230883089088,0.6900393128057565
94,0.016976358849206008,0.7437859534277619,0.3030992094427347,0.8979652760423715,0.921736554658836,94,0.32007556804455817,0.022021264108744533,0.6895765152715367,0.3792837619781494,0.7719950942455283,0.8858809885733566,94,0.5835174875779763,0.6803832941500129,0.8035793661782651,0.40130502527410333,0.7824841993634739,0.6891600493020847
95,0.016923412651522085,0.7376404488969271,0.3016504514962435,0.8984429498344962,0.921407119829336,95,0.31857386557385325,0.021991176970980384,0.6913171681328804,0.3779833121733232,0.7750101316270781,0.885981086264574,95,0.5848409484338296,0.6836256930123367,0.8036202773526337,0.3999744935469194,0.7841027953415107,0.6906956395995999
96,0.016821296216221526,0.7428704133508822,0.29656895995140076,0.8968160810072437,0.9210909194397167,96,0.31339025450870395,0.021915740181099284,0.6913635576373595,0.37768709442832255,0.7744933506150695,0.886256459867581,96,0.585112834994,0.6834066764688533,0.8042405601629465,0.3996028358286077,0.7840377893733366,0.6909200238752667
97,0.016860729228938,0.7370319060916434,0.2964476943016052,0.8967169850198143,0.9223465388216286,97,0.31330842175520957,0.02206067598678849,0.6910904242796878,0.3778450218113986,0.77372279552946,0.8855327033376981,97,0.5849633973154169,0.6825611730476364,0.8028169255691654,0.39990569461475717,0.7834486410489486,0.6901138319774063
98,0.016919496207265183,0.742740130973365,0.29438209533691406,0.897987513640323,0.922090882779081,98,0.3113015918061137,0.021891053427349438,0.6897107071608987,0.37732842510396786,0.773464365535039,0.8863410383336124,98,0.5838673422886864,0.6824798162263358,0.8042155929645438,0.3992194804278287,0.7831720370098499,0.690187583826522
99,0.016886115379747935,0.7421500204761119,0.29567103274166584,0.8963694369078179,0.9224062741405017,99,0.3125571480486542,0.021942632713101127,0.6895438850525482,0.3775837876579978,0.7723498736875177,0.8862061477655723,99,0.5837136034077606,0.681337148566144,0.803982536610021,0.3995264237577265,0.7826999688352126,0.6896777628613086
100,0.016644749397528358,0.7396577363441124,0.2958070654422045,0.8992617986488247,0.9221974962748839,100,0.31245181569829583,0.021916419809514826,0.6899351197769132,0.3769971500743519,0.7734328130997059,0.8860379820914368,100,0.583767322359177,0.6824462536261031,0.803793116724297,0.39891357096758756,0.783135304989352,0.6900022309031923
101,0.017742533367709257,0.7284262701048071,0.30119545105844736,0.8834561080233847,0.918165768143725,101,0.31893798452802,0.023606532202525572,0.6584481858266598,0.3921690984205766,0.7501457574029247,0.8825401767506013,101,0.5472559964051288,0.6586033059154943,0.7990199167080138,0.41577563069083473,0.7637113733267286,0.6682930730095457
102,0.01863230613525957,0.7191690558374153,0.30952655617147684,0.8691809556294037,0.9140969270382434,102,0.3281588621903211,0.02409131648865613,0.6809965622390959,0.3805366732857444,0.75617573089734,0.8622702419484567,102,0.5732922241452348,0.6614587588326638,0.7748362608507204,0.4046279896389354,0.7664808450282976,0.6698624146095397
103,0.018591282379929908,0.7392679938363105,0.30457433219999075,0.8760259412769246,0.913745334588276,103,0.32316561392508447,0.02150459811091423,0.690383479992246,0.36588735363700176,0.7621319029143548,0.8787600548382449,103,0.5842402633370984,0.6673795082955325,0.7936922814524177,0.38739195411855526,0.7770918125816153,0.6817706843616828
104,0.018550620050518773,0.7285536873534469,0.2973500285297632,0.869387272834399,0.9120187204495908,104,0.3159006489440799,0.022470124201341108,0.6783379605732798,0.376306210864674,0.7533128668934775,0.8756341252251572,104,0.5696015522176636,0.6486866621690283,0.7888978147947477,0.39877633289857345,0.7690949842306383,0.6690620097271465
105,0.018069374054903165,0.7294048723181924,0.2912209676578641,0.8694460554572341,0.9106429065605647,105,0.3092903427314013,0.021100575883280147,0.6850045542688592,0.3463237935846502,0.7681093417824914,0.8840474511564856,105,0.5799013128143604,0.6753622621893643,0.8006492199010128,0.3674243688583374,0.7790537824026119,0.6853042649682459
106,0.01823623884411063,0.7374090806619881,0.2831617835909128,0.8679248500688693,0.9137100771650245,106,0.30139802279882133,0.02342149086973884,0.6874294362334491,0.36353939446535977,0.7404871081896713,0.8779853397936604,106,0.5824937396140297,0.6467201880080166,0.7929487219838794,0.3869608824903315,0.7686339614055937,0.6740542165353086
107,0.017557861836394295,0.7257689249211549,0.2817405443638563,0.8659777037279388,0.9131391513832282,107,0.29929840727709234,0.021097853644327685,0.6934513603984666,0.3430810570716858,0.760631411178917,0.8831077842232754,107,0.588226493978969,0.6703964219815225,0.800116066983659,0.3641789067875255,0.7790635186002196,0.6862463276480502
108,0.016875989545951597,0.7401850505743302,0.27371071837842464,0.880332085887721,0.9165964467054645,108,0.2905867078807205,0.02204859270290895,0.6813879940645922,0.34384897297078915,0.7585636841760669,0.8815219359585276,108,0.5760074355354378,0.6696817293231204,0.7970463236536673,0.36589756445451216,0.7738245380663956,0.6809118295040751
109,0.016745409840950742,0.733614771427764,0.26662578620016575,0.8855674351103925,0.9159508819383049,109,0.2833711956627667,0.021761523864486,0.6858587287951832,0.34678159193559127,0.7562255555860565,0.8841669659054502,109,0.5816733036475249,0.6660523796250871,0.8011311121447688,0.36854311444542626,0.7754170834288967,0.6829522651391269
110,0.016477601471706294,0.7366167384728234,0.2584110228344798,0.8857290711154838,0.9161248714013887,110,0.27488862606696784,0.02065158648924394,0.688665190969881,0.33520943359895183,0.7650218229293423,0.8873548552090752,110,0.5846681343779666,0.6723704140597822,0.8065420675744538,0.3558610157533125,0.7803472897027661,0.6878602053374009
111,0.016486857261043042,0.7393433909312708,0.2552656577900052,0.8864286771671114,0.9179112586795583,111,0.27175251534208655,0.02099246416579593,0.6830709181079123,0.3254339955069802,0.7631028229925368,0.8866420757259806,111,0.5781617698390101,0.6722138907673031,0.8045115862227353,0.34642645770853214,0.7776052722754766,0.6849624156096829
112,0.016429383627837524,0.7350922216332966,0.2529706582427025,0.8840208474498243,0.9193067820252409,112,0.2694000417832285,0.020742058618502184,0.6882447419009349,0.32412066026167435,0.7583023036708922,0.8866061368866678,112,0.5842650973337048,0.6689256158032043,0.8055226180148345,0.3448627200993625,0.777717727486165,0.6862377770505813
113,0.01608550794480834,0.7400131765127618,0.24088978208601475,0.8851304012229726,0.9175501878243278,113,0.2569752901326865,0.022498034008524636,0.6800588878879565,0.32860262393951417,0.74957047146997,0.8737868268672455,113,0.5771134350363147,0.6612812373726668,0.7885696667092834,0.3511006604541432,0.7678053954083907,0.6756547797060883
114,0.016281952877761796,0.7360437832363824,0.25735261384397745,0.8817560945251156,0.9169413788540067,114,0.2736345664598048,0.02253438207236203,0.684947823282519,0.32997832081534645,0.7491075786241331,0.8811969820447897,114,0.5814643943984138,0.6577063030167918,0.7976080811755488,0.35251270857724276,0.7717507946504806,0.6789262595302515
115,0.015592775132972747,0.7407728865998688,0.23991242982447147,0.8907346518045325,0.9204097243572681,115,0.2555052055977285,0.022131601856513458,0.6875599622254955,0.31849957596171985,0.7604506730453157,0.8796985617575462,115,0.5840554338355461,0.6714747270233261,0.7950541950109031,0.340631179376082,0.7759030656761192,0.6835281186232584
116,0.01525070663774386,0.7501422469838055,0.23206243198364973,0.8971380666603017,0.9223400980010624,116,0.24731313856318593,0.021011801064014436,0.6894040747355444,0.3122026681900024,0.762675327711222,0.8866228093292979,116,0.5855861485976039,0.6730140167387788,0.8050896427792,0.33321446938948196,0.7795674039253547,0.6878966027051941
117,0.01517392072128132,0.744999292527282,0.229565036483109,0.8977371810573151,0.9213076685223572,117,0.24473895714618266,0.021857126328078184,0.6882187868251832,0.3188050530173562,0.7573584754179205,0.8827773069438986,117,0.5826783758792412,0.6662815204636485,0.8000113393688751,0.3406621824611317,0.7761181897290008,0.6829904119039215
118,0.01516824476129841,0.7458241271448031,0.22800001315772533,0.8948098810690492,0.9203808860652044,118,0.24316825717687607,0.021499236605384133,0.6883512075561534,0.3071737289428711,0.7631382298542485,0.8830444137546718,118,0.5842806631772218,0.6733456910328246,0.79940989921844,0.32867296609011565,0.778177950388358,0.6856787511428287
119,0.01503505589789711,0.7472220112345053,0.22605405654758215,0.8950824622471898,0.9233083644191099,119,0.2410891130566597,0.021422985060648485,0.6835905890256763,0.3095921212976629,0.7575502054824581,0.8825910918624564,119,0.577871187559879,0.6666940586316265,0.7995965077385715,0.3310151078484275,0.7745772954568636,0.6813872513100256
120,0.015086819767020643,0.750633715284927,0.2258806461468339,0.8950187031323357,0.9224594615853544,120,0.24096746579743922,0.0210620986467058,0.6872340537614807,0.3087276957251809,0.7598507648357103,0.8844542553422835,120,0.5807183651139883,0.6702128745307107,0.8023840718733931,0.3297897902402011,0.7771796913131581,0.6844384371726974
121,0.014808541789534502,0.7481867021256935,0.2186519568786025,0.9007573031603737,0.9227986061061424,121,0.23346049850806594,0.02022905708713965,0.6869777824860306,0.2982700683853843,0.7663868075311495,0.8906773141068953,121,0.58373728659228,0.6785496239783692,0.8104007978572038,0.31849912621758203,0.7813473013746918,0.6908959028092844
122,0.014285684577771463,0.754658564934495,0.2164698364213109,0.8997488493622888,0.9244608521332746,122,0.2307555212173611,0.020959014310078187,0.6945724251623758,0.2980937957763672,0.7690793705685343,0.8855300656925957,122,0.5903755036857313,0.6770686778496218,0.8033942590243417,0.31905281110243366,0.783060620474502,0.6902794801865649
123,0.01462107441329863,0.7591275228010348,0.21157255582511425,0.8993190034985256,0.9218510410923169,123,0.22619362967088819,0.020502890172329816,0.6897406729116415,0.2969565283168446,0.7668485191357979,0.8854883986931545,123,0.5866250126908996,0.6771045293143154,0.8040974177570217,0.3174594153057445,0.7806925302468647,0.689275653254079
124,0.014955467922845855,0.7544485830033882,0.21656515263020992,0.8989710263549757,0.9221880570214958,124,0.23152062110602856,0.021137871119109065,0.6909479171081021,0.2942240584980358,0.764391155104595,0.8861452647778771,124,0.5882430608525593,0.6767608863716034,0.8041996684138473,0.31536193110726096,0.7804947789968582,0.6897345385460033
125,0.014372765421285294,0.7573691046260667,0.20688381884247065,0.8999382575238246,0.9237159170790957,125,0.22125658439472318,0.021299151602116498,0.6898294576782519,0.29207184531471947,0.761958601844724,0.8848485600077869,125,0.5865047533210546,0.6740506459479337,0.801762120519862,0.3133709961717779,0.7788788731769208,0.6874391732629501
126,0.014304471900686622,0.7550810138041509,0.20704445336014032,0.903064786719121,0.923909975999829,126,0.2213489254936576,0.02031431794166565,0.6917602747993512,0.2866258285262368,0.7668821844085643,0.8886699917439955,126,0.5885596159193289,0.6799977842064215,0.8069976773348938,0.3069401437586004,0.782437483650637,0.6918516924868814
127,0.014105601847404614,0.7475537817193968,0.2052464634180069,0.9050515252665179,0.924888245767938,127,0.21935206605121493,0.020357368886470793,0.6906247301093724,0.2867909756573764,0.7732054573815171,0.8861492395932216,127,0.5865699414199623,0.687312892051268,0.8036277384454433,0.3071483460339633,0.7833264756947038,0.6925035239722246
128,0.01402892472106032,0.7462613356252675,0.20198003109544516,0.9048250677391722,0.9257569272827972,128,0.21600895537994802,0.021214967221021654,0.6880149443499376,0.2955143906853416,0.7520652080119783,0.8885533137995889,128,0.5854729675934376,0.6626482854838541,0.8076631886578225,0.3167293581095609,0.7762111553871683,0.6852614805783714
129,0.013857392033969518,0.7666643651012552,0.196242181584239,0.9056117833420109,0.9263029179318586,129,0.21009957324713469,0.02100743143395944,0.6798654209681009,0.2877246412363919,0.7652934098330078,0.8858262931413979,129,0.5734062241125938,0.6768897129605473,0.8031708145822514,0.3087320717898282,0.7769950413141689,0.6844889172184642
130,0.013955311100289691,0.7474146098866121,0.20049574971199036,0.9060745539857844,0.925163430776823,130,0.21445106086321175,0.02151496098800139,0.6968030175405041,0.29304601062427865,0.7634981347327766,0.8865940640414054,130,0.593252247465802,0.6727326318226082,0.8039981129588487,0.31456097147681494,0.7822984054382287,0.6899943307490863
131,0.014117392631305847,0.7693433166571769,0.20429044496268034,0.9065411501643588,0.9264484152277556,131,0.218407838139683,0.019721884686838498,0.6935603474972896,0.2769178076223894,0.781139232540612,0.8884168715711287,131,0.5899444936901415,0.6916123981582021,0.8065083231067807,0.2966396895321933,0.7877054838696766,0.6960217383183748
132,0.013915401650592685,0.757991342018236,0.20220603421330452,0.9026942247180492,0.9252076708293082,132,0.2161214358638972,0.021831128001213073,0.6643937424558461,0.28942465565421366,0.7550897839272178,0.8869365089838478,132,0.5584174667462267,0.6650223098298457,0.8046286950931383,0.3112557833844965,0.7688066784556372,0.6760228238897369
133,0.014040169844520278,0.7590480117380665,0.19976171851158142,0.9032097710511031,0.9246354927692038,133,0.21380188851617277,0.020818152955987237,0.6952444510975211,0.2795600598508661,0.7682469675725198,0.88705993496004,133,0.5931265899724968,0.6808917007929223,0.8058199348029087,0.3003782120617953,0.7835171178766936,0.6932794085227759
134,0.01357318987720646,0.7615698988397606,0.19214143604040146,0.9079967429567393,0.9274506344156749,134,0.20571462623775005,0.020949603143063458,0.6923934237644229,0.2798198786648837,0.7707399698512308,0.8888607920665775,134,0.5893613756769968,0.6806230875219643,0.807816045961644,0.30076948295940054,0.7839980618940771,0.6926001697202017
135,0.01386042422382161,0.7626375485583068,0.20048558339476585,0.9004598783225066,0.9257182538981482,135,0.2143460069783032,0.020618030970746822,0.6979074075299053,0.2777975732629949,0.770148748458065,0.888069988544138,135,0.5950000901557189,0.682793186835049,0.8066388188879945,0.29841560450467197,0.7853753815107027,0.6948106986262541
136,0.0135894070554059,0.7628958669477959,0.19360935222357512,0.9076232390070413,0.9258725385827616,136,0.20719876000657678,0.020620079406283118,0.6956903318449891,0.2741697127168829,0.7746346585647897,0.8883394451017543,136,0.5927981732422243,0.687211095275725,0.8066120781806712,0.29478979056531734,0.7862214785038444,0.6955404488995401
137,0.013497453583113384,0.7603892301016311,0.19104037433862686,0.9100182197816674,0.9270297546816774,137,0.2045378282200545,0.021101118962873113,0.6909488899432947,0.27802810777317394,0.7602489576286119,0.8865097062515997,137,0.5892431578266769,0.6716829750903456,0.80492701257723,0.2991292270747098,0.779235851274502,0.6886177151647508
138,0.01343530860322062,0.7596553510041035,0.18844584468752146,0.9066092380703247,0.926595276282928,138,0.20188115420751274,0.020559090037237514,0.6933911952894316,0.27633292891762473,0.7686928421491516,0.8908490774716789,138,0.5907611262310174,0.680625781032411,0.8105314141402765,0.296892019293525,0.7843110383034206,0.693972773801235
139,0.013355803392187227,0.7663318642743302,0.18703508097678423,0.9090313682487894,0.9275516924448551,139,0.20039088441990316,0.0201379233463244,0.6927297512492765,0.27245145711031826,0.7684125547459445,0.8918681001913688,139,0.5897464910110883,0.6796152690716731,0.8118354524701505,0.29258937727321277,0.7843368020621965,0.6937324041843039
140,0.013353952934267,0.7650818164683065,0.1876226980239153,0.9081573663265928,0.9288051475535027,140,0.2009766511619091,0.020688081194053996,0.6869358273431636,0.2758945031599565,0.7599432774592665,0.8921904561494826,140,0.5834456143244003,0.6708540403786293,0.812169493474819,0.29658258774063806,0.7796898536506376,0.6888230493926163
141,0.012664418980421033,0.768313713626056,0.1757156252861023,0.9140952321522312,0.9300396572709879,141,0.18838004488497972,0.0208609323609959,0.6879682390935556,0.2743844281543385,0.7652690028333091,0.8893874850234577,141,0.5838283394033087,0.6751552196379358,0.8082108452078459,0.2952453591606834,0.7808749089834408,0.6890648014163635
142,0.01284605592081789,0.7659349552012072,0.18040055874735117,0.9135674084907102,0.9293885999871218,142,0.19324661465361714,0.020627949793230405,0.6948632677758405,0.27117074728012086,0.7671862711442218,0.88968963848961,142,0.5915508257083741,0.6787772509213693,0.8088769471805896,0.29179869348352605,0.7839130591365574,0.6930683412701111
143,0.012850646337028593,0.7829871576354364,0.18299833964556456,0.9155792791824962,0.9307807994623485,143,0.19584898720495403,0.020809375088323246,0.6902319325511799,0.27441891865296797,0.7625101715064078,0.8879171775187794,143,0.586993250413168,0.6719161736311107,0.8056262433487572,0.2952282948927446,0.7802197605254557,0.6881785557976786
144,0.012640676599403378,0.780028495345374,0.18045228347182274,0.91461622652846,0.9301708440755903,144,0.1930929603986442,0.021596677465872332,0.6704257966144656,0.2767816034230319,0.7575050630076586,0.8887576324875058,144,0.5649701777839318,0.6679469619030785,0.807348310466689,0.29837828115983445,0.7722294973698767,0.6800884833845663
145,0.01282562647247687,0.7689230922708047,0.17863580398261547,0.9133351814990917,0.929507811118807,145,0.19146143039688468,0.021180737086317757,0.6897878152061026,0.27307878190820867,0.7606118419271172,0.8895360849587494,145,0.5869515633279234,0.6705384632666528,0.8086443683069953,0.29425951892679386,0.779978580697323,0.6887114649671905
146,0.012533752247691154,0.7704698322879643,0.17434367630630732,0.9149027561635898,0.9306212950098887,146,0.18687742727342993,0.021154506233605472,0.6903478006894492,0.27051994041963057,0.7665915602840425,0.8887776303706895,146,0.5870031708252964,0.6779996275988057,0.8080340290699465,0.2916744459759105,0.7819056637813938,0.6910122758313495
147,0.01282240785076283,0.7735761959825449,0.1800873801112175,0.909573757663864,0.9289882378970412,147,0.1929097882239148,0.020967337015000257,0.6852770359687204,0.27187422839078035,0.7569150019010549,0.8880798214176038,147,0.5831320908759067,0.6665539148336014,0.8068129510315298,0.2928415672345595,0.7767572864291262,0.6854996522470126
148,0.012516314760432579,0.7802432564810243,0.1764808353036642,0.9154119617482346,0.930225889662077,148,0.1889971501659602,0.021268737045201387,0.6933796281537081,0.2679232315583663,0.7651616384107792,0.8880507229220448,148,0.5905493450548125,0.6759620566098367,0.8068997573259005,0.2891919710419395,0.7821973298288439,0.6911370529968499
149,0.012632402242161334,0.773271233192017,0.174852030351758,0.9162103376021792,0.9299338102359982,149,0.18748443317599595,0.02080332961949435,0.6904051165989878,0.26925227208571,0.7663757427842218,0.8888605145385672,149,0.5864074763462055,0.6762726788974183,0.8076893231948113,0.2900556022470648,0.7818804579739256,0.6901231594794783
150,0.012557012334582396,0.7773011048739583,0.1729793231934309,0.9151195850947319,0.9301939588090807,150,0.18553633545525372,0.021210649880495938,0.6902309043277658,0.2716181863437999,0.7634947358221801,0.8884877128712121,150,0.5871853910644724,0.6742043733350875,0.8073501459018143,0.2928288373080167,0.7807377843403859,0.6895799701004582
